id_transaccion,folio,codigo,monto,fecha,es_anomalia,cluster_anomalia,nivel_riesgo,mensaje_alerta,reglas_activadas,score_riesgo
405,44848,PROPTI,48.0,2022-12-12,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 405 (folio 44848, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
346,14481,RENHAB,2088.0,2021-10-24,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 346 (folio 14481, código RENHAB, monto 2088.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
727,122381,PROPTI,58.08,2025-04-28,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 727 (folio 122381, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
511,82767,PROPTI,79.2,2024-02-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 511 (folio 82767, código PROPTI, monto 79.20): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
387,139616,RENHAB,4162.7,2025-11-07,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 387 (folio 139616, código RENHAB, monto 4162.70): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=4162.70, z=2.47 (umbral ±2.0) para código 'RENHAB'; usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)","monto_atipico: monto_abs=4162.70, z=2.47 (umbral ±2.0) para código 'RENHAB' | usuario_mod_distinto: creado por 'EGT', modificado por '' (monto alto)",40
294,82380,RENHAB,2273.72,2024-01-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 294 (folio 82380, código RENHAB, monto 2273.72): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
249,146181,PROPTI,14.52,2026-01-28,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 249 (folio 146181, código PROPTI, monto 14.52): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'CQ3', modificado por ''","usuario_mod_distinto: creado por 'CQ3', modificado por ''",15
623,93455,PROPTI,14.52,2024-05-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 623 (folio 93455, código PROPTI, monto 14.52): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por 'OLN'","usuario_mod_distinto: creado por 'EGT', modificado por 'OLN'",15
611,32700,RENHAB,1582.42,2022-06-27,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 611 (folio 32700, código RENHAB, monto 1582.42): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
286,115385,PROPTI,87.12,2025-02-09,True,CANCELACION_SOSPECHOSA | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 286 (folio 115385, código PROPTI, monto 87.12): [CANCELACION_SOSPECHOSA | USUARIO_MODIFICACION] — cancelacion_monto_alto: monto cancelado=87.12; usuario_mod_distinto: creado por 'AQX', modificado por 'OLN'","cancelacion_monto_alto: monto cancelado=87.12 | usuario_mod_distinto: creado por 'AQX', modificado por 'OLN'",40
399,31357,RENHAB,1494.0,2022-06-13,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 399 (folio 31357, código RENHAB, monto 1494.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
1407,4284,PROPTI,48.0,2021-05-08,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 1407 (folio 4284, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'MCC', modificado por ''","usuario_mod_distinto: creado por 'MCC', modificado por ''",15
535,62471,PROPTI,13.2,2023-06-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 535 (folio 62471, código PROPTI, monto 13.20): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
491,27835,RENHAB,2708.0,2022-04-24,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 491 (folio 27835, código RENHAB, monto 2708.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'AGH', modificado por '' (monto alto)",15
582,83449,PROPTI,29.04,2024-02-15,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 582 (folio 83449, código PROPTI, monto 29.04): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
289,112828,PROPTI,58.08,2025-01-06,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 289 (folio 112828, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
1424,22971,PROPTI,48.0,2022-02-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 1424 (folio 22971, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
372,101001,RENHAB,0.0,2024-08-03,True,MONTO_ATIPICO | USUARIO_MODIFICACION,MEDIO,"Alerta en transacción 372 (folio 101001, código RENHAB, monto 0.00): [MONTO_ATIPICO | USUARIO_MODIFICACION] — monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB'; usuario_mod_distinto: creado por 'EGT', modificado por ''","monto_atipico: monto_abs=0.00, z=-2.63 (umbral ±2.0) para código 'RENHAB' | usuario_mod_distinto: creado por 'EGT', modificado por ''",40
159,28277,PROPTI,24.0,2022-05-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 159 (folio 28277, código PROPTI, monto 24.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
1024,118272,RENHAB,1471.92,2025-03-15,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 1024 (folio 118272, código RENHAB, monto 1471.92): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
51,132185,TARCRE,2323.5,2025-08-05,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 51 (folio 132185, código TARCRE, monto 2323.50): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AWN', modificado por ''","usuario_mod_distinto: creado por 'AWN', modificado por ''",15
203,69537,DEPHAB,6737.73,2023-08-15,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 203 (folio 69537, código DEPHAB, monto 6737.73): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'NO0', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'NO0', modificado por '' (monto alto)",15
788,19359,PROPTI,48.0,2022-01-03,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 788 (folio 19359, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por 'EGT'","usuario_mod_distinto: creado por 'ALM', modificado por 'EGT'",15
517,37518,PROPTI,48.0,2022-08-12,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 517 (folio 37518, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
638,35860,PROPTI,36.0,2022-07-30,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 638 (folio 35860, código PROPTI, monto 36.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
304,27049,PROPTI,48.0,2022-04-16,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 304 (folio 27049, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
419,79208,RENHAB,2288.87,2023-12-20,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 419 (folio 79208, código RENHAB, monto 2288.87): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
210,51320,RENHAB,1835.87,2023-03-06,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 210 (folio 51320, código RENHAB, monto 1835.87): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
185,14226,PROPTI,48.0,2021-10-23,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 185 (folio 14226, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
483,100334,RENHAB,2156.97,2024-07-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 483 (folio 100334, código RENHAB, monto 2156.97): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
514,14524,RENHAB,1454.0,2021-10-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 514 (folio 14524, código RENHAB, monto 1454.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
452,41412,DEPHAB,1832.0,2022-10-11,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 452 (folio 41412, código DEPHAB, monto 1832.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'JJG', modificado por ''","usuario_mod_distinto: creado por 'JJG', modificado por ''",15
265,91378,PROPTI,14.52,2024-05-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 265 (folio 91378, código PROPTI, monto 14.52): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
802,124778,RENHAB,2137.49,2025-05-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 802 (folio 124778, código RENHAB, monto 2137.49): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por 'RFR'","usuario_mod_distinto: creado por 'DOB', modificado por 'RFR'",15
60,24192,DEPHAB,2423.5,2022-03-12,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 60 (folio 24192, código DEPHAB, monto 2423.50): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'IVL', modificado por ''","usuario_mod_distinto: creado por 'IVL', modificado por ''",15
70,24820,PROPTI,48.0,2022-03-20,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 70 (folio 24820, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
390,136117,PROPTI,58.08,2025-09-20,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 390 (folio 136117, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
362,12289,PROPTI,48.0,2021-09-16,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 362 (folio 12289, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
322,106094,PROPTI,29.04,2024-10-17,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 322 (folio 106094, código PROPTI, monto 29.04): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
317,126294,PROPTI,29.04,2025-06-03,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 317 (folio 126294, código PROPTI, monto 29.04): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
130,106184,DEPHAB,2848.0,2024-10-17,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 130 (folio 106184, código DEPHAB, monto 2848.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ESO', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'ESO', modificado por '' (monto alto)",15
222,73446,PROPTI,52.8,2023-10-07,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 222 (folio 73446, código PROPTI, monto 52.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
256,55718,TARDEB,2803.5,2023-04-14,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 256 (folio 55718, código TARDEB, monto 2803.50): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'RM2', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'RM2', modificado por '' (monto alto)",15
367,119541,MISCEL,137.2,2025-03-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 367 (folio 119541, código MISCEL, monto 137.20): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
279,136590,PROPTI,58.08,2025-09-26,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 279 (folio 136590, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
624,16075,PROPTI,12.0,2021-11-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 624 (folio 16075, código PROPTI, monto 12.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por 'AGH'","usuario_mod_distinto: creado por 'EGT', modificado por 'AGH'",15
357,90580,RENHAB,2747.8,2024-04-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 357 (folio 90580, código RENHAB, monto 2747.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'VN2', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'VN2', modificado por '' (monto alto)",15
627,33889,MENEXT,789.0,2022-07-12,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 627 (folio 33889, código MENEXT, monto 789.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por 'NGA'","usuario_mod_distinto: creado por 'ALM', modificado por 'NGA'",15
517,86893,PROPTI,58.08,2024-03-21,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 517 (folio 86893, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'VN2', modificado por ''","usuario_mod_distinto: creado por 'VN2', modificado por ''",15
6,144560,TARCRE,10901.6,2026-01-06,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 6 (folio 144560, código TARCRE, monto 10901.60): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)",15
65,69285,DEPHAB,10311.07,2023-08-14,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 65 (folio 69285, código DEPHAB, monto 10311.07): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)",15
67,137868,PROPTI,52.8,2025-10-19,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 67 (folio 137868, código PROPTI, monto 52.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
480,34467,PROPTI,48.0,2022-07-18,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 480 (folio 34467, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'ALM', modificado por ''","usuario_mod_distinto: creado por 'ALM', modificado por ''",15
1011,1709,PROPTI,48.0,2021-03-30,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 1011 (folio 1709, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'FJL', modificado por ''","usuario_mod_distinto: creado por 'FJL', modificado por ''",15
331,127666,PROPTI,58.08,2025-06-15,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 331 (folio 127666, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'DOB', modificado por ''","usuario_mod_distinto: creado por 'DOB', modificado por ''",15
197,64138,RENHAB,1943.02,2023-07-03,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 197 (folio 64138, código RENHAB, monto 1943.02): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
89,73212,TRANSF,6500.9,2023-10-02,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 89 (folio 73212, código TRANSF, monto 6500.90): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)","usuario_mod_distinto: creado por 'LAR', modificado por '' (monto alto)",15
307,66799,PROPTI,52.8,2023-07-29,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 307 (folio 66799, código PROPTI, monto 52.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
492,91844,PROPTI,52.8,2024-05-05,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 492 (folio 91844, código PROPTI, monto 52.80): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'VN2', modificado por ''","usuario_mod_distinto: creado por 'VN2', modificado por ''",15
357,17539,PROPTI,12.0,2021-12-10,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 357 (folio 17539, código PROPTI, monto 12.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
1253,22971,PROPTI,48.0,2022-02-25,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 1253 (folio 22971, código PROPTI, monto 48.00): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'AGH', modificado por ''","usuario_mod_distinto: creado por 'AGH', modificado por ''",15
360,105371,PROPTI,58.08,2024-10-05,True,USUARIO_MODIFICACION,BAJO,"Alerta en transacción 360 (folio 105371, código PROPTI, monto 58.08): [USUARIO_MODIFICACION] — usuario_mod_distinto: creado por 'EGT', modificado por ''","usuario_mod_distinto: creado por 'EGT', modificado por ''",15
